1109.8,-50.8,0.1249
1359.8,-50.878,0.17246
1609.8,-50.926,0.20717
1859.8,-50.932,0.21983
2109.8,-50.896,0.20653
2359.8,-50.826,0.17087
2609.8,-50.74,0.12759
2859.8,-50.656,0.11054
3109.8,-50.589,0.14288
3359.8,-50.546,0.19398
3609.8,-50.529,0.2371
3859.8,-50.535,0.26181
4109.8,-50.558,0.26601
4359.8,-50.591,0.25224
4609.8,-50.627,0.22495
4859.8,-50.659,0.18923
5109.8,-50.681,0.15246
5359.8,-50.692,0.12683
5609.8,-50.694,0.12051
5859.8,-50.692,0.12103
6109.8,-50.695,0.1101
6359.8,-50.71,0.091643
6609.8,-50.74,0.10661
6859.8,-50.784,0.16342
7109.8,-50.834,0.22112
7359.8,-50.88,0.25289
7609.8,-50.915,0.25018
7859.8,-50.934,0.22077
8109.8,-50.942,0.18453
8359.8,-50.944,0.16274
8609.8,-50.948,0.16616
8859.8,-50.959,0.1969
9109.8,-50.977,0.25147
9359.8,-50.996,0.31459
9609.8,-51.008,0.36427
9859.8,-51.005,0.38365
10110,-50.983,0.36867
10360,-50.943,0.32959
10610,-50.894,0.2861
10860,-50.842,0.25513
11110,-50.795,0.23835
11360,-50.758,0.22535
11610,-50.731,0.20849
11860,-51.295,0.18867
12110,-51.489,0.17069
12360,-51.69,0.15763
12610,-51.902,0.15391
12860,-52.129,0.17614
13110,-52.374,0.24092
13360,-52.633,0.33883
13610,-52.898,0.44508
13860,-53.159,0.53498
14110,-53.405,0.59113
14360,-53.633,0.60787
14610,-53.846,0.59162
14860,-54.053,0.55657
15110,-54.266,0.51731
15360,-54.493,0.48267
15610,-54.735,0.4548
15860,-54.983,0.43261
16110,-55.226,0.41455
16360,-55.454,0.39834
16610,-55.659,0.37995
16860,-55.841,0.35477
17110,-56.006,0.32001
17360,-56.163,0.27709
17610,-56.322,0.23271
17860,-56.486,0.19682
18110,-56.659,0.17461
18360,-56.839,0.15975
18610,-57.025,0.14336
18860,-57.35,0.13153
19110,-57.307,0.14545
19360,-57.262,0.18606
19610,-57.213,0.23015
19860,-57.164,0.26043
20110,-57.12,0.27334
20360,-57.09,0.27472
20610,-57.083,0.27145
20860,-57.104,0.26553
21110,-57.15,0.25769
21360,-57.209,0.25486
21610,-57.263,0.26678
21860,-57.294,0.29199
22110,-57.288,0.31621
22360,-57.244,0.32563
22610,-57.172,0.31544
22860,-57.092,0.28903
23110,-57.022,0.25441
23360,-56.974,0.22523
23610,-56.952,0.22468
23860,-56.946,0.26837
24110,-56.946,0.33982
24360,-56.942,0.40913
24610,-56.934,0.45227
24860,-56.929,0.45547
25110,-56.936,0.41724
25360,-56.961,0.35055
25610,-57.005,0.28509
25860,-57.057,0.2597
26110,-57.102,0.28267
26360,-57.129,0.3214
26610,-57.133,0.35178
26860,-57.119,0.37172
27110,-57.098,0.38918
27360,-57.081,0.411
27610,-57.073,0.43872
27860,-57.072,0.46881
28110,-57.067,0.49316
28360,-57.047,0.50076
28610,-57.001,0.48244
28860,-56.927,0.4362
29110,-56.83,0.36893
29360,-56.721,0.29431
29610,-56.613,0.2286
29860,-56.52,0.18737
30110,-56.456,0.182
30360,-56.427,0.21222
30610,-56.436,0.266
30860,-56.477,0.32863
31110,-56.537,0.38712
31360,-56.599,0.43224
31610,-56.646,0.46052
31860,-56.662,0.47427
32110,-56.642,0.47861
32360,-56.59,0.4768
32610,-56.515,0.46778
32860,-56.431,0.44814
33110,-56.348,0.41635
33360,-56.276,0.37576
33610,-56.216,0.33651
33860,-56.168,0.31714
34110,-56.132,0.33804
34360,-56.103,0.4011
34610,-56.077,0.48641
34860,-56.052,0.56966
35110,-56.022,0.63149
35360,-55.984,0.6593
35610,-55.938,0.6475
35860,-55.886,0.59791
36110,-55.83,0.52054
36360,-55.771,0.43306
36610,-55.708,0.3583
36860,-55.636,0.31951
37110,-55.55,0.33601
37360,-55.452,0.41733
37610,-55.348,0.55259
37860,-55.25,0.71156
38110,-55.172,0.85669
38360,-55.122,0.95645
38610,-55.102,0.99608
38860,-55.1,0.98142
39110,-55.102,0.9344
39360,-55.091,0.88289
39610,-55.06,0.85037
39860,-55.012,0.84938
40110,-54.957,0.87665
40360,-54.909,0.91257
40610,-54.879,0.92915
40860,-54.871,0.90407
41110,-54.877,0.83022
41360,-54.887,0.71778
41610,-54.887,0.58928
41860,-54.867,0.47221
42110,-54.824,0.39228
42360,-54.76,0.36563
42610,-54.685,0.38655
42860,-54.612,0.43056
43110,-54.555,0.47304
43360,-54.523,0.49808
43610,-54.525,0.49843
43860,-54.561,0.47381
44110,-54.627,0.42866
44360,-54.713,0.37025
44610,-54.807,0.30979
44860,-54.895,0.26907
45110,-54.965,0.27765
45360,-55.008,0.33287
45610,-55.023,0.3937
45860,-55.01,0.42218
46110,-54.976,0.40175
46360,-54.928,0.34388
46610,-54.874,0.29115
46860,-54.823,0.29015
47110,-54.78,0.32554
47360,-54.748,0.34829
47610,-54.729,0.3382
47860,-54.721,0.30561
48110,-54.722,0.27386
48360,-54.725,0.25862
48610,-54.726,0.25746
48860,-54.718,0.26023
49110,-54.696,0.25849
49360,-54.66,0.24764
49610,-54.613,0.23342
49860,-54.56,0.23542
50110,-54.509,0.26437
50360,-54.464,0.30066
50610,-54.426,0.31833
50860,-54.386,0.30947
51110,-54.334,0.28848
51360,-54.262,0.28215
51610,-54.17,0.30634
51860,-54.068,0.35346
52110,-53.976,0.40488
52360,-53.917,0.43937
52610,-53.907,0.43655
52860,-53.948,0.38478
