1109.8,0.97908,6.0042e-15
1359.8,0.96866,1.3787e-14
1609.8,0.95843,3.7804e-15
1859.8,0.92587,0.017617
2109.8,0.91402,0.018531
2359.8,0.9032,0.018735
2609.8,0.89348,0.018222
2859.8,0.88487,0.017061
3109.8,0.87726,0.015411
3359.8,0.87051,0.013513
3609.8,0.86443,0.011675
3859.8,0.8588,0.01023
4109.8,0.85342,0.0094137
4359.8,0.84813,0.0092115
4609.8,0.84279,0.0093698
4859.8,0.83731,0.0095992
5109.8,0.83167,0.0097368
5359.8,0.82588,0.0097731
5609.8,0.81999,0.009805
5859.8,0.81408,0.0099616
6109.8,0.80825,0.010328
6359.8,0.80261,0.01091
6609.8,0.79726,0.011669
6859.8,0.79232,0.012591
7109.8,0.78788,0.013748
7359.8,0.78402,0.015309
7609.8,0.78077,0.017477
7859.8,0.77813,0.020413
8109.8,0.77604,0.02415
8359.8,0.7744,0.028588
8609.8,0.77303,0.033505
8859.8,0.77168,0.038612
9109.8,0.7701,0.043568
9359.8,0.76799,0.048028
9609.8,0.76505,0.051658
9859.8,0.76101,0.054166
10110,0.75564,0.055337
10360,0.74881,0.055042
10610,0.74047,0.053266
10860,0.73068,0.050096
11110,0.71962,0.045739
11360,0.70757,0.040504
11610,0.69489,0.034794
11860,0.68203,0.02912
12110,0.66945,0.024086
12360,0.65765,0.020336
12610,0.64703,0.018295
12860,0.63795,0.017789
13110,0.63065,0.018072
13360,0.62519,0.018358
13610,0.62153,0.018171
13860,0.61947,0.017367
14110,0.61868,0.016051
14360,0.61879,0.01451
14610,0.61936,0.013114
14860,0.61998,0.012171
15110,0.62031,0.011757
15360,0.62007,0.011668
15610,0.61913,0.01159
15860,0.61745,0.011307
16110,0.61513,0.01079
16360,0.61231,0.010189
16610,0.60919,0.0097528
16860,0.60599,0.0096806
17110,0.60287,0.0099815
17360,0.59993,0.010494
17610,0.59721,0.011045
17860,0.59467,0.011574
18110,0.59222,0.012161
18360,0.58971,0.012949
18610,0.58702,0.014035
18860,0.58403,0.015391
19110,0.58068,0.016876
19360,0.57695,0.018318
19610,0.57293,0.019584
19860,0.56875,0.020616
20110,0.56458,0.021435
20360,0.56065,0.022135
20610,0.55714,0.022863
20860,0.55425,0.023798
21110,0.55209,0.025124
21360,0.55072,0.026997
21610,0.5501,0.029468
21860,0.5501,0.032465
22110,0.55054,0.035769
22360,0.55117,0.039055
22610,0.55171,0.041946
22860,0.55188,0.044077
23110,0.55144,0.045145
23360,0.5502,0.044958
23610,0.54803,0.04346
23860,0.5449,0.040738
24110,0.54085,0.037015
24360,0.53601,0.03261
24610,0.53055,0.027897
24860,0.52468,0.023256
25110,0.51865,0.019027
25360,0.51268,0.015475
25610,0.50696,0.012789
25860,0.50161,0.011128
26110,0.49674,0.010611
26360,0.4924,0.011209
26610,0.48859,0.012666
26860,0.48532,0.014612
27110,0.48255,0.016696
27360,0.48027,0.018632
27610,0.47848,0.020196
27860,0.47719,0.021222
28110,0.47641,0.021594
28360,0.47613,0.021259
28610,0.47633,0.020244
28860,0.47692,0.018683
29110,0.47778,0.016821
29360,0.4787,0.015019
29610,0.47945,0.013654
29860,0.47976,0.012927
30110,0.47939,0.0127
30360,0.47814,0.012599
30610,0.47591,0.012312
30860,0.47271,0.011814
31110,0.46866,0.011435
31360,0.46404,0.011708
31610,0.4592,0.012925
31860,0.45456,0.014805
32110,0.45053,0.016738
32360,0.44745,0.018162
32610,0.44557,0.018708
32860,0.44499,0.018243
33110,0.44566,0.016882
33360,0.44736,0.014995
33610,0.44978,0.013225
33860,0.45258,0.012378
34110,0.45537,0.01295
34360,0.45784,0.014656
34610,0.45978,0.016825
34860,0.46107,0.01894
35110,0.46174,0.020747
35360,0.46189,0.02219
35610,0.46169,0.023325
35860,0.46132,0.024263
36110,0.46094,0.025131
36360,0.46066,0.026038
36610,0.4605,0.02707
36860,0.46044,0.028277
37110,0.46037,0.029687
37360,0.4602,0.031313
37610,0.45982,0.033164
37860,0.45916,0.035249
38110,0.45822,0.037585
38360,0.45702,0.040194
38610,0.45566,0.04309
38860,0.45429,0.046257
39110,0.45303,0.049635
39360,0.45202,0.053115
39610,0.45135,0.056544
39860,0.45106,0.059736
40110,0.45112,0.062507
40360,0.45147,0.064697
40610,0.45201,0.066195
40860,0.45259,0.066946
41110,0.45306,0.066966
41360,0.45329,0.066344
41610,0.45314,0.065229
41860,0.45254,0.06382
42110,0.45146,0.062344
42360,0.44989,0.061036
42610,0.44791,0.060125
42860,0.44561,0.059815
43110,0.44311,0.060281
43360,0.44057,0.061642
43610,0.43813,0.063941
43860,0.4359,0.067118
44110,0.43395,0.070995
44360,0.43231,0.075272
44610,0.43093,0.079567
44860,0.42971,0.083452
45110,0.4285,0.086523
45360,0.42712,0.088441
45610,0.42541,0.088995
45860,0.42321,0.08813
46110,0.42045,0.085975
46360,0.41709,0.082817
46610,0.41318,0.079059
46860,0.40883,0.075166
47110,0.40418,0.071597
47360,0.3994,0.068745
47610,0.39463,0.066882
47860,0.38999,0.066137
48110,0.38555,0.066489
48360,0.38132,0.067788
48610,0.37728,0.069797
48860,0.37337,0.072209
49110,0.36952,0.074709
49360,0.36569,0.077017
49610,0.36181,0.078915
49860,0.35789,0.080262
50110,0.35391,0.080975
50360,0.34989,0.081008
50610,0.34583,0.080329
50860,0.34173,0.078879
51110,0.33758,0.076578
51360,0.33332,0.073329
51610,0.32893,0.069039
51860,0.32437,0.063665
52110,0.31962,0.057238
52360,0.31471,0.049893
52610,0.30969,0.041879
52860,0.30466,0.03354
